event_url,fight_url,red_fighter,blue_fighter,weight_class,event_date,winner,red_kd,blue_kd,red_sig_str_landed,red_sig_str_attempted,blue_sig_str_landed,blue_sig_str_attempted,red_td_landed,red_td_attempted,blue_td_landed,blue_td_attempted
http://ufcstats.com/event-details/22f4b6cb6b1bd7fd,http://ufcstats.com/fight-details/0eccebee160137b1,Virna Jandiroba,Yan Xiaonan,Women's Strawweight,"April 12, 2025",Blue,0.0,0.0,6.0,17.0,4.0,9.0,0.0,0.0,1.0,5.0
http://ufcstats.com/event-details/22f4b6cb6b1bd7fd,http://ufcstats.com/fight-details/11eb27a1ac74d225,Chase Hooper,Jim Miller,Lightweight,"April 12, 2025",Blue,0.0,0.0,10.0,16.0,10.0,21.0,1.0,1.0,1.0,3.0
http://ufcstats.com/event-details/22f4b6cb6b1bd7fd,http://ufcstats.com/fight-details/08e7a39eb7482ebf,Julian Erosa,Darren Elkins,Featherweight,"April 12, 2025",Blue,0.0,0.0,13.0,31.0,54.0,73.0,1.0,7.0,0.0,0.0
http://ufcstats.com/event-details/22f4b6cb6b1bd7fd,http://ufcstats.com/fight-details/4bbda6c1f6cf9d4e,Michal Oleksiejczuk,Sedriques Dumas,Middleweight,"April 12, 2025",Blue,0.0,1.0,3.0,26.0,34.0,57.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/22f4b6cb6b1bd7fd,http://ufcstats.com/fight-details/fd98843926965cbd,Sumudaerji,Mitch Raposo,Flyweight,"April 12, 2025",Red,0.0,0.0,11.0,30.0,5.0,12.0,0.0,0.0,2.0,7.0
http://ufcstats.com/event-details/22f4b6cb6b1bd7fd,http://ufcstats.com/fight-details/b87d6f71d901355b,Marco Tulio,Tresean Gore,Middleweight,"April 12, 2025",Blue,0.0,1.0,13.0,39.0,77.0,110.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/22f4b6cb6b1bd7fd,http://ufcstats.com/fight-details/0e71e69359db4d1e,Nora Cornolle,Hailey Cowan,Women's Bantamweight,"April 12, 2025",Red,0.0,0.0,3.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/86a1be10255eea4e,Lerone Murphy,Josh Emmett,Featherweight,"April 05, 2025",Blue,0.0,0.0,10.0,28.0,10.0,24.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/a160e94fdb66de17,Pat Sabatini,Joanderson Brito,Featherweight,"April 05, 2025",Red,0.0,0.0,12.0,14.0,1.0,1.0,2.0,2.0,0.0,0.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/fc3825dd1b67e39d,ChangHo Lee,Cortavious Romious,Bantamweight,"April 05, 2025",Blue,0.0,0.0,5.0,11.0,8.0,20.0,1.0,2.0,1.0,2.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/0c80eef2f4570543,Brad Tavares,Gerald Meerschaert,Middleweight,"April 05, 2025",Red,0.0,0.0,13.0,36.0,8.0,24.0,0.0,0.0,0.0,2.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/de9422207df2de64,Ode Osbourne,Luis Gurule,Flyweight,"April 05, 2025",Red,0.0,0.0,5.0,19.0,7.0,19.0,0.0,0.0,1.0,3.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/d1368ca941c1fefc,Torrez Finney,Robert Valentin,Middleweight,"April 05, 2025",Red,0.0,0.0,0.0,1.0,6.0,9.0,5.0,8.0,0.0,0.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/76641669c1607b7a,Dione Barbosa,Diana Belbita,Women's Flyweight,"April 05, 2025",Blue,0.0,0.0,20.0,69.0,27.0,50.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/58811a4e36c53b89,Rhys McKee,Daniel Frunza,Welterweight,"April 05, 2025",Red,3.0,0.0,43.0,111.0,43.0,117.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/fd088ce1481315a5,Loma Lookboonmee,Istela Nunes,Women's Strawweight,"April 05, 2025",Red,0.0,0.0,15.0,47.0,22.0,37.0,0.0,1.0,0.0,1.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/4b1aec2395ebca14,Victor Henry,Pedro Falcao,Bantamweight,"April 05, 2025",Red,1.0,0.0,22.0,53.0,20.0,43.0,1.0,1.0,0.0,3.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/96cc199d78732d11,Martin Buday,Uran Satybaldiev,Heavyweight,"April 05, 2025",Red,0.0,0.0,17.0,39.0,14.0,51.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/86b30a86664cb6e4,http://ufcstats.com/fight-details/cca4d763b1c6de0a,Talita Alencar,Vanessa Demopoulos,Women's Strawweight,"April 05, 2025",Blue,0.0,0.0,4.0,7.0,9.0,17.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/33e301872e2b5680,Brandon Moreno,Steve Erceg,Flyweight,"March 29, 2025",Red,0.0,0.0,21.0,40.0,25.0,68.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/8fc8d66ad0074ab0,Manuel Torres,Drew Dober,Lightweight,"March 29, 2025",Red,1.0,0.0,23.0,25.0,3.0,9.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/ab4a91a59c01d6b6,Edgar Chairez,CJ Vergara,Flyweight,"March 29, 2025",Red,0.0,0.0,8.0,27.0,6.0,13.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/0f20c1d7c44fa5fe,Raul Rosas Jr.,Vince Morales,Bantamweight,"March 29, 2025",Red,0.0,0.0,11.0,18.0,0.0,4.0,1.0,3.0,1.0,1.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/55376d5c205fa844,David Martinez,Saimon Oliveira,Bantamweight,"March 29, 2025",Red,1.0,0.0,27.0,41.0,7.0,24.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/5ba7dd466e30169f,Kevin Borjas,Ronaldo Rodriguez,Flyweight,"March 29, 2025",Blue,0.0,1.0,10.0,25.0,17.0,31.0,1.0,3.0,0.0,0.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/64fe6e61a24dbf39,Ateba Gautier,Jose Daniel Medina,Middleweight,"March 29, 2025",Blue,0.0,1.0,17.0,33.0,28.0,50.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/41cdbcc0f3635b8f,Melquizael Costa,Christian Rodriguez,Featherweight,"March 29, 2025",Blue,0.0,0.0,11.0,14.0,22.0,32.0,1.0,5.0,0.0,1.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/7efca050bc7be8ac,Loopy Godinez,Julia Polastri,Women's Strawweight,"March 29, 2025",Red,0.0,0.0,11.0,22.0,14.0,25.0,2.0,2.0,0.0,0.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/7e3fc760b26b6ae4,Rafa Garcia,Vinc Pichel,Lightweight,"March 29, 2025",Red,0.0,0.0,12.0,24.0,13.0,38.0,1.0,2.0,0.0,0.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/e2e2537a345367d4,Jamall Emmers,Gabriel Miranda,Featherweight,"March 29, 2025",Red,2.0,0.0,33.0,54.0,18.0,35.0,0.0,0.0,2.0,4.0
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/9f66d450af690df5,MarQuel Mederos,Austin Hubbard,Lightweight,"March 29, 2025",Red,0.0,0.0,23.0,35.0,17.0,39.0,0.0,0.0,0.0,3.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/371ed8497799998e,Sean Brady,Leon Edwards,Welterweight,"March 22, 2025",Blue,0.0,0.0,20.0,29.0,19.0,39.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/6d9ea9f436ed354d,Carlos Ulberg,Jan Blachowicz,Light Heavyweight,"March 22, 2025",Blue,0.0,0.0,18.0,31.0,15.0,32.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/96c6be6b22385967,Kevin Holland,Gunnar Nelson,Welterweight,"March 22, 2025",Blue,0.0,1.0,5.0,9.0,19.0,37.0,1.0,1.0,0.0,1.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a,Alexia Thainara,Molly McCann,Women's Strawweight,"March 22, 2025",Blue,0.0,0.0,9.0,21.0,11.0,21.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/8e6640c007ad603d,Chris Duncan,Jordan Vucenic,Lightweight,"March 22, 2025",Blue,0.0,1.0,1.0,3.0,9.0,13.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/9779eb1aae1d4654,Nathaniel Wood,Morgan Charriere,Featherweight,"March 22, 2025",Red,1.0,0.0,15.0,26.0,5.0,10.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/2a1071689c3af9df,Chris Padilla,Jai Herbert,Lightweight,"March 22, 2025",Blue,0.0,0.0,3.0,16.0,9.0,24.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/e5a88f5c686173c4,Lone'er Kavanagh,Felipe dos Santos,Flyweight,"March 22, 2025",Red,0.0,0.0,11.0,23.0,15.0,32.0,0.0,0.0,0.0,2.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/dd229687cb62c871,Marcin Tybura,Mick Parkin,Heavyweight,"March 22, 2025",Red,0.0,0.0,21.0,56.0,23.0,45.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/8af2b589d5e9c1ae,Christian Leroy Duncan,Andrey Pulyaev,Middleweight,"March 22, 2025",Red,0.0,0.0,16.0,34.0,4.0,11.0,0.0,2.0,0.0,1.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/a693622ad8c0d672,Shauna Bannon,Puja Tomar,Women's Strawweight,"March 22, 2025",Red,0.0,0.0,36.0,74.0,23.0,50.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/1b02588149d126bf,Caolan Loughran,Nathan Fletcher,Bantamweight,"March 22, 2025",Blue,0.0,0.0,15.0,38.0,12.0,36.0,0.0,0.0,3.0,5.0
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/265dbd9be8caa7de,Kaue Fernandes,Guram Kutateladze,Lightweight,"March 22, 2025",Blue,0.0,0.0,7.0,21.0,26.0,50.0,0.0,3.0,0.0,0.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/67f7163e536d62e2,Roman Dolidze,Marvin Vettori,Middleweight,"March 15, 2025",Blue,0.0,0.0,19.0,38.0,17.0,52.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/c83133ee114945ed,Chidi Njokuani,Elizeu Zaleski dos Santos,Welterweight,"March 15, 2025",Red,0.0,0.0,23.0,45.0,9.0,25.0,0.0,0.0,1.0,4.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/d8f40b82364b6411,Alexander Hernandez,Kurt Holobaugh,Lightweight,"March 15, 2025",Red,0.0,0.0,22.0,68.0,26.0,75.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/ab1aa23060d4e87b,Da'Mon Blackshear,Cody Gibson,Bantamweight,"March 15, 2025",Red,0.0,0.0,6.0,16.0,30.0,43.0,0.0,0.0,0.0,4.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/e56403718205b494,Brendson Ribeiro,Diyar Nurgozhay,Light Heavyweight,"March 15, 2025",Blue,0.0,1.0,15.0,35.0,23.0,50.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/36db86c39ed09997,Kevin Vallejos,SeungWoo Choi,Featherweight,"March 15, 2025",Blue,0.0,1.0,16.0,44.0,14.0,27.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/74bc22b367cca118,Waldo Cortes Acosta,Ryan Spann,Heavyweight,"March 15, 2025",Red,0.0,0.0,27.0,49.0,12.0,33.0,0.0,1.0,0.0,1.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/29d9c5a3f2b78903,SuYoung You,AJ Cunningham,Bantamweight,"March 15, 2025",Red,0.0,0.0,7.0,10.0,9.0,26.0,2.0,3.0,0.0,0.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/cb3eb07b7152366e,Carlos Vera,Josias Musasa,Bantamweight,"March 15, 2025",Red,1.0,0.0,16.0,24.0,13.0,31.0,0.0,2.0,0.0,1.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/5fa6543868367f4b,Sam Hughes,Stephanie Luciano,Women's Strawweight,"March 15, 2025",Blue,0.0,0.0,42.0,104.0,35.0,68.0,0.0,1.0,2.0,2.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/5d8af316413ea2f7,Andre Lima,Daniel Barez,Flyweight,"March 15, 2025",Blue,0.0,0.0,26.0,50.0,47.0,74.0,1.0,2.0,0.0,0.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/1c62a7444808d97f,Priscila Cachoeira,Josiane Nunes,Women's Bantamweight,"March 15, 2025",Blue,0.0,1.0,31.0,67.0,37.0,76.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/a8f8245096eaf0cd,Carli Judice,Yuneisy Duben,Women's Flyweight,"March 15, 2025",Blue,0.0,1.0,14.0,41.0,17.0,43.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/9e05fe95a4fc63bc,Magomed Ankalaev,Alex Pereira,Light Heavyweight,"March 08, 2025",Blue,0.0,0.0,16.0,34.0,9.0,27.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/a2f31cf3a28a7730,Justin Gaethje,Rafael Fiziev,Lightweight,"March 08, 2025",Red,0.0,0.0,12.0,21.0,21.0,32.0,0.0,1.0,2.0,2.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/a3cd6a65aaa9f104,Ignacio Bahamondes,Jalin Turner,Lightweight,"March 08, 2025",Blue,0.0,0.0,7.0,20.0,10.0,16.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/79f1c9f97d83ec83,Amanda Lemos,Iasmin Lucindo,Women's Strawweight,"March 08, 2025",Red,0.0,0.0,3.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/231968c02cdfe65e,Mauricio Ruffy,King Green,Lightweight,"March 08, 2025",Blue,0.0,1.0,4.0,15.0,4.0,9.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/af3e43049bc86fe9,Joshua Van,Rei Tsuruya,Flyweight,"March 08, 2025",Red,0.0,0.0,17.0,29.0,6.0,14.0,0.0,0.0,2.0,6.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/e61cb905f6152183,Brunno Ferreira,Armen Petrosyan,Middleweight,"March 08, 2025",Red,0.0,0.0,13.0,25.0,22.0,39.0,0.0,4.0,0.0,0.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/cab4937435d081d0,Carlos Leal,Alex Morono,Welterweight,"March 08, 2025",Blue,0.0,0.0,40.0,95.0,79.0,120.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/19fe7177254802d1,Mairon Santos,Francis Marshall,Featherweight,"March 08, 2025",Red,0.0,0.0,18.0,42.0,16.0,45.0,0.0,1.0,0.0,2.0
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/96c2f85b46e98e91,Ozzy Diaz,Djorden Santos,Middleweight,"March 08, 2025",Blue,0.0,0.0,25.0,70.0,20.0,36.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/9d8a37f130db13e5,Manel Kape,Asu Almabayev,Flyweight,"March 01, 2025",Red,0.0,0.0,19.0,40.0,14.0,28.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/6bdf0756fb57aced,Cody Brundage,Julian Marquez,Middleweight,"March 01, 2025",Red,1.0,0.0,44.0,79.0,37.0,73.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/061990783b9bdb36,Nasrat Haqparast,Esteban Ribovics,Lightweight,"March 01, 2025",Red,0.0,0.0,33.0,64.0,36.0,107.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/0dfdc94c1da32e20,Hyder Amil,William Gomis,Featherweight,"March 01, 2025",Red,0.0,0.0,18.0,38.0,19.0,46.0,0.0,2.0,0.0,2.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/d6c3b730dc9f21a5,Sam Patterson,Danny Barlow,Welterweight,"March 01, 2025",Blue,0.0,1.0,15.0,30.0,18.0,34.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/a857acedb53ee959,Mario Pinto,Austen Lane,Heavyweight,"March 01, 2025",Blue,1.0,0.0,20.0,38.0,7.0,11.0,0.0,1.0,0.0,1.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/dd1df7f5a54fd9fc,Chepe Mariscal,Ricardo Ramos,Featherweight,"March 01, 2025",Blue,0.0,0.0,15.0,28.0,28.0,49.0,1.0,2.0,1.0,3.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/1de799f17556b501,Danny Silva,Lucas Almeida,Featherweight,"March 01, 2025",Red,0.0,0.0,24.0,43.0,17.0,52.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/1ada4b9ee5810e0f,JJ Aldrich,Andrea Lee,Women's Flyweight,"March 01, 2025",Blue,0.0,0.0,18.0,57.0,21.0,43.0,0.0,1.0,1.0,1.0
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/206b8c14546d71f1,Ramazan Temirov,Charles Johnson,Flyweight,"March 01, 2025",Blue,0.0,0.0,15.0,41.0,21.0,44.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/b959e2c1d16ff832,Song Yadong,Henry Cejudo,Bantamweight,"February 22, 2025",Blue,0.0,0.0,13.0,25.0,21.0,31.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/0cdca4c22b8d3ab5,Anthony Hernandez,Brendan Allen,Middleweight,"February 22, 2025",Blue,0.0,0.0,8.0,13.0,3.0,5.0,0.0,0.0,1.0,2.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/19c8092496e94b85,Rob Font,Jean Matsumoto,Catch Weight,"February 22, 2025",Red,0.0,0.0,21.0,34.0,7.0,19.0,0.0,0.0,2.0,3.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/8ef7723b6a8b45e1,Jean Silva,Melsik Baghdasaryan,Featherweight,"February 22, 2025",Red,1.0,0.0,18.0,27.0,7.0,25.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/c0d8a231d2f1d1af,Alonzo Menifield,Julius Walker,Light Heavyweight,"February 22, 2025",Red,0.0,0.0,23.0,33.0,27.0,47.0,0.0,1.0,0.0,4.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/08763e87e10b9709,Ion Cutelaba,Ibo Aslan,Light Heavyweight,"February 22, 2025",Red,0.0,0.0,14.0,31.0,15.0,30.0,2.0,4.0,0.0,0.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/3ded9bfdfb75f39b,Melquizael Costa,Andre Fili,Featherweight,"February 22, 2025",Blue,0.0,0.0,7.0,24.0,27.0,56.0,1.0,1.0,0.0,1.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/e011819e721c4a2a,Mansur Abdul-Malik,Nick Klein,Middleweight,"February 22, 2025",Red,0.0,0.0,1.0,8.0,16.0,26.0,0.0,1.0,1.0,6.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/bc6d70ab959dce70,Ricky Simon,Javid Basharat,Bantamweight,"February 22, 2025",Red,1.0,0.0,11.0,21.0,20.0,36.0,1.0,3.0,0.0,0.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/615f7f894bafad82,Austin Vanderford,Nikolay Veretennikov,Catch Weight,"February 22, 2025",Blue,0.0,0.0,3.0,13.0,8.0,11.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/e9dfc2f009a77a8d,Nursulton Ruziboev,Eric McConico,Middleweight,"February 22, 2025",Red,0.0,0.0,13.0,24.0,4.0,10.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/b6475543ab6d20c9,Modestas Bukauskas,Rafael Cerqueira,Light Heavyweight,"February 22, 2025",Red,1.0,0.0,16.0,41.0,9.0,22.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/365e2d891b98b86d,Jared Cannonier,Gregory Rodrigues,Middleweight,"February 15, 2025",Red,0.0,2.0,22.0,38.0,25.0,66.0,1.0,1.0,0.0,1.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/68913a422f548ccc,Youssef Zalal,Calvin Kattar,Featherweight,"February 15, 2025",Blue,0.0,0.0,8.0,23.0,26.0,46.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/f5386c98fea7f5d4,Edmen Shahbazyan,Dylan Budka,Middleweight,"February 15, 2025",Red,1.0,0.0,7.0,15.0,1.0,16.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/ce1436a9b58902a7,Nazim Sadykhov,Ismael Bonfim,Lightweight,"February 15, 2025",Blue,0.0,0.0,26.0,42.0,13.0,46.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/875b249ebe45a66b,Andre Petroski,Rodolfo Vieira,Middleweight,"February 15, 2025",Blue,0.0,0.0,14.0,26.0,13.0,34.0,0.0,4.0,0.0,1.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/2a493f15e079a7ff,Jose Delgado,Connor Matthews,Featherweight,"February 15, 2025",Blue,0.0,1.0,6.0,23.0,21.0,40.0,2.0,3.0,0.0,0.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/f4817d5cbe9be532,Angela Hill,Ketlen Souza,Women's Strawweight,"February 15, 2025",Red,0.0,0.0,28.0,46.0,15.0,27.0,1.0,1.0,0.0,1.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/2ae33fce63a75df9,Rafael Estevam,Jesus Aguilar,Flyweight,"February 15, 2025",Red,0.0,0.0,2.0,2.0,2.0,2.0,5.0,6.0,0.0,0.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/7b9f169016746f81,Gabriel Bonfim,Khaos Williams,Welterweight,"February 15, 2025",Red,0.0,0.0,7.0,23.0,7.0,41.0,3.0,4.0,0.0,0.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/07b357090cc91c2c,Elijah Smith,Vince Morales,Bantamweight,"February 15, 2025",Blue,0.0,0.0,19.0,40.0,19.0,43.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/3b2a24db4eeaeede,Valter Walker,Don'Tale Mayes,Heavyweight,"February 15, 2025",Blue,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/58668a0736602842,Jacqueline Cavalcanti,Julia Avila,Women's Bantamweight,"February 15, 2025",Blue,0.0,0.0,24.0,49.0,32.0,81.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/e6015889f50075d2,http://ufcstats.com/fight-details/d13849f49f99bf01,Dricus Du Plessis,Sean Strickland,Middleweight,"February 08, 2025",Red,0.0,0.0,20.0,45.0,16.0,49.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/e6015889f50075d2,http://ufcstats.com/fight-details/03c2a836d033be8f,Zhang Weili,Tatiana Suarez,Women's Strawweight,"February 08, 2025",Red,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/e6015889f50075d2,http://ufcstats.com/fight-details/8435f90fbd50c7a5,Tallison Teixeira,Justin Tafa,Heavyweight,"February 08, 2025",Blue,0.0,1.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/e6015889f50075d2,http://ufcstats.com/fight-details/de85ef2fd4769070,Jimmy Crute,Rodolfo Bellato,Light Heavyweight,"February 08, 2025",,1.0,0.0,27.0,47.0,1.0,5.0,0.0,0.0,0.0,1.0
